job_id,repo_id,repo_name,pr_id,pr_number,agent,revision,checkout_ref,base_sha,head_sha,language,codeql_language,codeql_version,query_suite,build_mode,build_command,comparison_status,status,attempts,retry_excluded,retry_excluded_reason
lunary-ai_lunary__pr-758__after,639824542,lunary-ai/lunary,2326990083,758,Human,after,refs/pull/758/head,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
tinygrad_tinygrad__pr-10176__before,305144746,tinygrad/tinygrad,2501616219,10176,Human,before,aea1f77225ae71f3cd64b2bca222eb69d9fd6c12,aea1f77225ae71f3cd64b2bca222eb69d9fd6c12,9f5e8a5ce6b7d03c4c8bd726ff781ac2cdf3219c,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
tinygrad_tinygrad__pr-10176__after,305144746,tinygrad/tinygrad,2501616219,10176,Human,after,9f5e8a5ce6b7d03c4c8bd726ff781ac2cdf3219c,aea1f77225ae71f3cd64b2bca222eb69d9fd6c12,9f5e8a5ce6b7d03c4c8bd726ff781ac2cdf3219c,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
wei_socialify__pr-570__before,297803332,wei/socialify,2576926950,570,Human,before,c264039f53d2c6db77ac5fdb1e15e75cfcfb88c4,c264039f53d2c6db77ac5fdb1e15e75cfcfb88c4,e3fe13483e58d98d098c5344eed6fd9c1f0851a7,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
wei_socialify__pr-570__after,297803332,wei/socialify,2576926950,570,Human,after,e3fe13483e58d98d098c5344eed6fd9c1f0851a7,c264039f53d2c6db77ac5fdb1e15e75cfcfb88c4,e3fe13483e58d98d098c5344eed6fd9c1f0851a7,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
BerriAI_litellm__pr-8523__before,671269505,BerriAI/litellm,2334613112,8523,Human,before,3f0438a59d0c594848c4063730a42bb712d9cee6,3f0438a59d0c594848c4063730a42bb712d9cee6,6553c8f6e6681e768156c8ac246534bcc1cb4567,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
BerriAI_litellm__pr-8523__after,671269505,BerriAI/litellm,2334613112,8523,Human,after,6553c8f6e6681e768156c8ac246534bcc1cb4567,3f0438a59d0c594848c4063730a42bb712d9cee6,6553c8f6e6681e768156c8ac246534bcc1cb4567,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
goat-sdk_goat__pr-408__before,894659403,goat-sdk/goat,2385785847,408,Human,before,5dffb0cb38e58d91a465954d9b940f40c8964fc4,5dffb0cb38e58d91a465954d9b940f40c8964fc4,3cf03ee185a9ea725cb8a96731e5a3f181d7efbf,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
goat-sdk_goat__pr-408__after,894659403,goat-sdk/goat,2385785847,408,Human,after,3cf03ee185a9ea725cb8a96731e5a3f181d7efbf,5dffb0cb38e58d91a465954d9b940f40c8964fc4,3cf03ee185a9ea725cb8a96731e5a3f181d7efbf,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
0x4D31_galah__pr-22__before,737647437,0x4D31/galah,2526001525,22,Human,before,04dc8a981c8681e6b97c642db38f57fe316996ed,04dc8a981c8681e6b97c642db38f57fe316996ed,67daeb95db19dd486fe91908006a8e8e1e8a7e8a,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
0x4D31_galah__pr-22__after,737647437,0x4D31/galah,2526001525,22,Human,after,67daeb95db19dd486fe91908006a8e8e1e8a7e8a,04dc8a981c8681e6b97c642db38f57fe316996ed,67daeb95db19dd486fe91908006a8e8e1e8a7e8a,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
plexguide_Huntarr.io__pr-522__before,957479421,plexguide/Huntarr.io,2542668583,522,Human,before,,,,Python,python,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
plexguide_Huntarr.io__pr-522__after,957479421,plexguide/Huntarr.io,2542668583,522,Human,after,refs/pull/522/head,,,Python,python,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
box_box-ui-elements__pr-4105__before,95743138,box/box-ui-elements,2522971716,4105,Human,before,6ebec78fff6ece2f1ea3c4bc20ef7409e33f27fd,6ebec78fff6ece2f1ea3c4bc20ef7409e33f27fd,702754eba675d73c340601ba276325673c43a923,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
box_box-ui-elements__pr-4105__after,95743138,box/box-ui-elements,2522971716,4105,Human,after,702754eba675d73c340601ba276325673c43a923,6ebec78fff6ece2f1ea3c4bc20ef7409e33f27fd,702754eba675d73c340601ba276325673c43a923,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
openai_openai-agents-js__pr-53__before,993521808,openai/openai-agents-js,2575240359,53,Human,before,af563ca0d5140a06d3a226bad6cdca2d73eb3fd9,af563ca0d5140a06d3a226bad6cdca2d73eb3fd9,e38d896cd5b66f453bc8fbd46fa11dfa3501b619,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
openai_openai-agents-js__pr-53__after,993521808,openai/openai-agents-js,2575240359,53,Human,after,e38d896cd5b66f453bc8fbd46fa11dfa3501b619,af563ca0d5140a06d3a226bad6cdca2d73eb3fd9,e38d896cd5b66f453bc8fbd46fa11dfa3501b619,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-540__before,839216423,liam-hq/liam,2291670928,540,Human,before,c72896e49f7ff72058d326a1c4598da6fe22f4e6,c72896e49f7ff72058d326a1c4598da6fe22f4e6,d5fcc807bc164274169e149c6e02b892e9bbd2f9,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-540__after,839216423,liam-hq/liam,2291670928,540,Human,after,d5fcc807bc164274169e149c6e02b892e9bbd2f9,c72896e49f7ff72058d326a1c4598da6fe22f4e6,d5fcc807bc164274169e149c6e02b892e9bbd2f9,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
a16z_halmos__pr-481__before,577492459,a16z/halmos,2402055492,481,Human,before,68565874929522282ce85d1e0490bf4dc1c9dfea,68565874929522282ce85d1e0490bf4dc1c9dfea,005bd964176fdaf5b489362feb035d8f213ee7f8,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
a16z_halmos__pr-481__after,577492459,a16z/halmos,2402055492,481,Human,after,005bd964176fdaf5b489362feb035d8f213ee7f8,68565874929522282ce85d1e0490bf4dc1c9dfea,005bd964176fdaf5b489362feb035d8f213ee7f8,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
novuhq_novu__pr-8202__before,400215964,novuhq/novu,2480711893,8202,Human,before,117a764c80c8a452d52c103181797f98b636ca0e,117a764c80c8a452d52c103181797f98b636ca0e,85d75851b6a26233aa0e46632fc0eb26abef6be1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
novuhq_novu__pr-8202__after,400215964,novuhq/novu,2480711893,8202,Human,after,85d75851b6a26233aa0e46632fc0eb26abef6be1,117a764c80c8a452d52c103181797f98b636ca0e,85d75851b6a26233aa0e46632fc0eb26abef6be1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
opencv_opencv__pr-26842__before,5108051,opencv/opencv,2297770994,26842,Human,before,12d182bf9e2fa518aafad75dd5b77835c75674b4,12d182bf9e2fa518aafad75dd5b77835c75674b4,cc18a6a9a24587cc0e7c4f80a3063179851820ed,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
opencv_opencv__pr-26842__after,5108051,opencv/opencv,2297770994,26842,Human,after,cc18a6a9a24587cc0e7c4f80a3063179851820ed,12d182bf9e2fa518aafad75dd5b77835c75674b4,cc18a6a9a24587cc0e7c4f80a3063179851820ed,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI__pr-3040__before,710601088,crewAIInc/crewAI,2607671581,3040,Human,before,cdf8388b188558d281b26fbcb116848b354ad7c8,cdf8388b188558d281b26fbcb116848b354ad7c8,f68049b9df60e2f6dee43778dee7351160a40780,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI__pr-3040__after,710601088,crewAIInc/crewAI,2607671581,3040,Human,after,f68049b9df60e2f6dee43778dee7351160a40780,cdf8388b188558d281b26fbcb116848b354ad7c8,f68049b9df60e2f6dee43778dee7351160a40780,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
hotovo_aider-desk__pr-227__before,913540439,hotovo/aider-desk,2601472435,227,Human,before,6a9146e95681df896f18a8c993801851c61a1812,6a9146e95681df896f18a8c993801851c61a1812,df3e8325b1f23a81466c5146f8301544e49e7ecd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
hotovo_aider-desk__pr-227__after,913540439,hotovo/aider-desk,2601472435,227,Human,after,df3e8325b1f23a81466c5146f8301544e49e7ecd,6a9146e95681df896f18a8c993801851c61a1812,df3e8325b1f23a81466c5146f8301544e49e7ecd,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-1514__before,839216423,liam-hq/liam,2481342788,1514,Human,before,37dcfbe90570f2236aba2816564761fda5fa7077,37dcfbe90570f2236aba2816564761fda5fa7077,55757c8547f775c9a8f4b8cdb7a2cac51caf6bee,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-1514__after,839216423,liam-hq/liam,2481342788,1514,Human,after,55757c8547f775c9a8f4b8cdb7a2cac51caf6bee,37dcfbe90570f2236aba2816564761fda5fa7077,55757c8547f775c9a8f4b8cdb7a2cac51caf6bee,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
KittyCAD_modeling-app__pr-7186__before,587937846,KittyCAD/modeling-app,2540344369,7186,Human,before,4eee50d79e16c4cbb10c5968c828bf53d6fa3463,4eee50d79e16c4cbb10c5968c828bf53d6fa3463,a388fa34cb4d96def3d2aae371a286f89adc8285,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
KittyCAD_modeling-app__pr-7186__after,587937846,KittyCAD/modeling-app,2540344369,7186,Human,after,a388fa34cb4d96def3d2aae371a286f89adc8285,4eee50d79e16c4cbb10c5968c828bf53d6fa3463,a388fa34cb4d96def3d2aae371a286f89adc8285,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode__pr-240259__before,41881900,microsoft/vscode,2326411367,240259,Human,before,2e6f7cb183e459ffa2fbe1dbae345f476aa2cfd7,2e6f7cb183e459ffa2fbe1dbae345f476aa2cfd7,a73739dac94833fd5859c34e78811048dab06312,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode__pr-240259__after,41881900,microsoft/vscode,2326411367,240259,Human,after,a73739dac94833fd5859c34e78811048dab06312,2e6f7cb183e459ffa2fbe1dbae345f476aa2cfd7,a73739dac94833fd5859c34e78811048dab06312,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
alexpfau_calendar-card-pro__pr-218__before,939311749,alexpfau/calendar-card-pro,2510391849,218,Human,before,d8c4cd078e81bb3a8b044c46480b9637251590a0,d8c4cd078e81bb3a8b044c46480b9637251590a0,53aa009983cb47c1f884afd3f4ed9fd756f1466d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
alexpfau_calendar-card-pro__pr-218__after,939311749,alexpfau/calendar-card-pro,2510391849,218,Human,after,53aa009983cb47c1f884afd3f4ed9fd756f1466d,d8c4cd078e81bb3a8b044c46480b9637251590a0,53aa009983cb47c1f884afd3f4ed9fd756f1466d,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-19667__before,350360184,calcom/cal.com,2367931570,19667,Human,before,0e5775a087c8d88b3f7cd288bc2bb403f76d97d0,0e5775a087c8d88b3f7cd288bc2bb403f76d97d0,7d66f38ac9323dedc5455a849fcc053a8518b6e3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-19667__after,350360184,calcom/cal.com,2367931570,19667,Human,after,7d66f38ac9323dedc5455a849fcc053a8518b6e3,0e5775a087c8d88b3f7cd288bc2bb403f76d97d0,7d66f38ac9323dedc5455a849fcc053a8518b6e3,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
tokens-studio_figma-plugin__pr-3297__before,265001214,tokens-studio/figma-plugin,2417386456,3297,Human,before,5c6a3debfadaae999f404d9e462b1ac4f5d3f318,5c6a3debfadaae999f404d9e462b1ac4f5d3f318,3efbb97228085e4ae4194bacb57fd34b0bc6c72e,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
tokens-studio_figma-plugin__pr-3297__after,265001214,tokens-studio/figma-plugin,2417386456,3297,Human,after,3efbb97228085e4ae4194bacb57fd34b0bc6c72e,5c6a3debfadaae999f404d9e462b1ac4f5d3f318,3efbb97228085e4ae4194bacb57fd34b0bc6c72e,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
antiwork_flexile__pr-272__before,955904085,antiwork/flexile,2502294383,272,Human,before,,,,Ruby,ruby,2.23.2,security-and-quality,none,,pending,needs_ref,,true,repository-wide exclusion requested after repeated preparation/API failures on 2026-07-25
antiwork_flexile__pr-272__after,955904085,antiwork/flexile,2502294383,272,Human,after,refs/pull/272/head,,,Ruby,ruby,2.23.2,security-and-quality,none,,pending,ready,,true,repository-wide exclusion requested after repeated preparation/API failures on 2026-07-25
julep-ai_julep__pr-1277__before,781914762,julep-ai/julep,2405191622,1277,Human,before,4278564c9182c049570d685308308828ec3bc52f,4278564c9182c049570d685308308828ec3bc52f,62c03fea662b1e2ab276a4f72443f73424cc71df,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
julep-ai_julep__pr-1277__after,781914762,julep-ai/julep,2405191622,1277,Human,after,62c03fea662b1e2ab276a4f72443f73424cc71df,4278564c9182c049570d685308308828ec3bc52f,62c03fea662b1e2ab276a4f72443f73424cc71df,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
mondaycom_vibe__pr-2834__before,301690023,mondaycom/vibe,2441700434,2834,Human,before,c4767653cd5519f402af72c802eb38511162d958,c4767653cd5519f402af72c802eb38511162d958,32a00ff27d60161cf47aa6b2d5d842140d964a50,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
mondaycom_vibe__pr-2834__after,301690023,mondaycom/vibe,2441700434,2834,Human,after,32a00ff27d60161cf47aa6b2d5d842140d964a50,c4767653cd5519f402af72c802eb38511162d958,32a00ff27d60161cf47aa6b2d5d842140d964a50,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
julep-ai_julep__pr-1074__before,781914762,julep-ai/julep,2291386657,1074,Human,before,34d2787fb6c05d70128897bc10b660e2bd39623f,34d2787fb6c05d70128897bc10b660e2bd39623f,faa767de273593801e5e6eeef10fbafd11200ce3,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
julep-ai_julep__pr-1074__after,781914762,julep-ai/julep,2291386657,1074,Human,after,faa767de273593801e5e6eeef10fbafd11200ce3,34d2787fb6c05d70128897bc10b660e2bd39623f,faa767de273593801e5e6eeef10fbafd11200ce3,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI__pr-2969__before,710601088,crewAIInc/crewAI,2573402396,2969,Human,before,02912a653e8da24553daed69a8a993a636608053,02912a653e8da24553daed69a8a993a636608053,f1549635f0fd6f772f0969698916bb6e7701aa07,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI__pr-2969__after,710601088,crewAIInc/crewAI,2573402396,2969,Human,after,f1549635f0fd6f772f0969698916bb6e7701aa07,02912a653e8da24553daed69a8a993a636608053,f1549635f0fd6f772f0969698916bb6e7701aa07,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
SirVer_ultisnips__pr-1563__before,3073296,SirVer/ultisnips,2265255654,1563,Human,before,49dc8cb2086db19d385791c8e1635723b0fd95c7,49dc8cb2086db19d385791c8e1635723b0fd95c7,51053d6e56b9b4c69ec0bda9e472810c8d390dfa,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
SirVer_ultisnips__pr-1563__after,3073296,SirVer/ultisnips,2265255654,1563,Human,after,51053d6e56b9b4c69ec0bda9e472810c8d390dfa,49dc8cb2086db19d385791c8e1635723b0fd95c7,51053d6e56b9b4c69ec0bda9e472810c8d390dfa,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-18990__before,350360184,calcom/cal.com,2304707278,18990,Human,before,f19750cfaf9cc5758f7c4fbdbba6ad90adbed9fe,f19750cfaf9cc5758f7c4fbdbba6ad90adbed9fe,3f69c0f1fefd5f26c52af6ffb298e7c987856114,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-18990__after,350360184,calcom/cal.com,2304707278,18990,Human,after,3f69c0f1fefd5f26c52af6ffb298e7c987856114,f19750cfaf9cc5758f7c4fbdbba6ad90adbed9fe,3f69c0f1fefd5f26c52af6ffb298e7c987856114,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
promptfoo_promptfoo__pr-4424__before,633927609,promptfoo/promptfoo,2585777189,4424,Human,before,6ff279f4f2bcfef3c521134b7998e4b614491afa,6ff279f4f2bcfef3c521134b7998e4b614491afa,b9d8a410e17a749f8c7cbb12757b1cb1036f0aaa,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
promptfoo_promptfoo__pr-4424__after,633927609,promptfoo/promptfoo,2585777189,4424,Human,after,b9d8a410e17a749f8c7cbb12757b1cb1036f0aaa,6ff279f4f2bcfef3c521134b7998e4b614491afa,b9d8a410e17a749f8c7cbb12757b1cb1036f0aaa,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI__pr-2775__before,710601088,crewAIInc/crewAI,2504456874,2775,Human,before,cb1a98cabf1d62f4a1eff44fad364854c866d346,cb1a98cabf1d62f4a1eff44fad364854c866d346,81ce498a7c6ae9bb5c17a3f0c8ffd6598589621f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI__pr-2775__after,710601088,crewAIInc/crewAI,2504456874,2775,Human,after,81ce498a7c6ae9bb5c17a3f0c8ffd6598589621f,cb1a98cabf1d62f4a1eff44fad364854c866d346,81ce498a7c6ae9bb5c17a3f0c8ffd6598589621f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
spcl_dace__pr-1870__before,172703996,spcl/dace,2276824107,1870,Human,before,4f7bb9de232dbd739ff0afa2b91d695bfbb01c19,4f7bb9de232dbd739ff0afa2b91d695bfbb01c19,6a94a7afe9deb02e9dbf591a0ae9a45b0fa99266,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
spcl_dace__pr-1870__after,172703996,spcl/dace,2276824107,1870,Human,after,6a94a7afe9deb02e9dbf591a0ae9a45b0fa99266,4f7bb9de232dbd739ff0afa2b91d695bfbb01c19,6a94a7afe9deb02e9dbf591a0ae9a45b0fa99266,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
katspaugh_wavesurfer.js__pr-4085__before,3618686,katspaugh/wavesurfer.js,2498758499,4085,Human,before,603876fe91bf1e1360e7d6420acb861e2725f985,603876fe91bf1e1360e7d6420acb861e2725f985,7ed143860f9b6dcf49431378576fff288e96396c,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
katspaugh_wavesurfer.js__pr-4085__after,3618686,katspaugh/wavesurfer.js,2498758499,4085,Human,after,7ed143860f9b6dcf49431378576fff288e96396c,603876fe91bf1e1360e7d6420acb861e2725f985,7ed143860f9b6dcf49431378576fff288e96396c,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
OpenPipe_ART__pr-163__before,946178371,OpenPipe/ART,2619492805,163,Human,before,3d417a2d320cecf392b50ed5bc9aa732b846c41d,3d417a2d320cecf392b50ed5bc9aa732b846c41d,ab0ccdd96d520203e28d90e7b476f13fa1f6a121,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
OpenPipe_ART__pr-163__after,946178371,OpenPipe/ART,2619492805,163,Human,after,ab0ccdd96d520203e28d90e7b476f13fa1f6a121,3d417a2d320cecf392b50ed5bc9aa732b846c41d,ab0ccdd96d520203e28d90e7b476f13fa1f6a121,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode-vsce__pr-1124__before,42926209,microsoft/vscode-vsce,2418693759,1124,Human,before,7fd6c3e9666f393e345f4a32744edaf752d96236,7fd6c3e9666f393e345f4a32744edaf752d96236,e7919ac17f6bb632ded4f906e59e33b0d85e1bf1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode-vsce__pr-1124__after,42926209,microsoft/vscode-vsce,2418693759,1124,Human,after,e7919ac17f6bb632ded4f906e59e33b0d85e1bf1,7fd6c3e9666f393e345f4a32744edaf752d96236,e7919ac17f6bb632ded4f906e59e33b0d85e1bf1,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
owncast_owncast__pr-4277__before,266445736,owncast/owncast,2438853922,4277,Human,before,d627740feed6b95b0c95e020f0cc3bf2985166f7,d627740feed6b95b0c95e020f0cc3bf2985166f7,efc2aea440c99448d6cf4afb8e5bee592882682f,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
owncast_owncast__pr-4277__after,266445736,owncast/owncast,2438853922,4277,Human,after,efc2aea440c99448d6cf4afb8e5bee592882682f,d627740feed6b95b0c95e020f0cc3bf2985166f7,efc2aea440c99448d6cf4afb8e5bee592882682f,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
Kiln-AI_Kiln__pr-379__before,832879402,Kiln-AI/Kiln,2608571818,379,Human,before,d1b721920ee6113afa469c3ccc5345e73c144ed0,d1b721920ee6113afa469c3ccc5345e73c144ed0,9fd80b3a4dd96e66b02169e8b67cca1b6fe9d27f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
Kiln-AI_Kiln__pr-379__after,832879402,Kiln-AI/Kiln,2608571818,379,Human,after,9fd80b3a4dd96e66b02169e8b67cca1b6fe9d27f,d1b721920ee6113afa469c3ccc5345e73c144ed0,9fd80b3a4dd96e66b02169e8b67cca1b6fe9d27f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-1102__before,839216423,liam-hq/liam,2436125658,1102,Human,before,43dc6973f8ce49d5b2fe00149a96a5487d2959e4,43dc6973f8ce49d5b2fe00149a96a5487d2959e4,6c6d7872caacdd684d127d61f7287652c8953b86,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-1102__after,839216423,liam-hq/liam,2436125658,1102,Human,after,6c6d7872caacdd684d127d61f7287652c8953b86,43dc6973f8ce49d5b2fe00149a96a5487d2959e4,6c6d7872caacdd684d127d61f7287652c8953b86,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
elizaOS_eliza__pr-5186__before,826170402,elizaOS/eliza,2603053611,5186,Human,before,f1e7c902a574be8df826eef55613d00295755e23,f1e7c902a574be8df826eef55613d00295755e23,dcf39efbf4c8e0d35e71f4f3ccab3ae4c4b5b149,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
elizaOS_eliza__pr-5186__after,826170402,elizaOS/eliza,2603053611,5186,Human,after,dcf39efbf4c8e0d35e71f4f3ccab3ae4c4b5b149,f1e7c902a574be8df826eef55613d00295755e23,dcf39efbf4c8e0d35e71f4f3ccab3ae4c4b5b149,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
dagster-io_dagster__pr-27142__before,131619646,dagster-io/dagster,2280794084,27142,Human,before,e400998fb45cb75faa57724adee4e8d17a45e6af,e400998fb45cb75faa57724adee4e8d17a45e6af,fec92d8047f234119a168003e2537aa1179f36b9,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
dagster-io_dagster__pr-27142__after,131619646,dagster-io/dagster,2280794084,27142,Human,after,fec92d8047f234119a168003e2537aa1179f36b9,e400998fb45cb75faa57724adee4e8d17a45e6af,fec92d8047f234119a168003e2537aa1179f36b9,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
gridaco_grida__pr-334__before,338529997,gridaco/grida,2526815074,334,Human,before,ef7481f62e53def896d27b6ce4c45ce7af5c8dcb,ef7481f62e53def896d27b6ce4c45ce7af5c8dcb,008cb02f0e4e381d7c12f92554216b4e65ac3f28,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
gridaco_grida__pr-334__after,338529997,gridaco/grida,2526815074,334,Human,after,008cb02f0e4e381d7c12f92554216b4e65ac3f28,ef7481f62e53def896d27b6ce4c45ce7af5c8dcb,008cb02f0e4e381d7c12f92554216b4e65ac3f28,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
airbytehq_airbyte__pr-60906__before,283046497,airbytehq/airbyte,2542934986,60906,Human,before,8509a43faa2ac61a04b8d1de86a6e66979391f1d,8509a43faa2ac61a04b8d1de86a6e66979391f1d,5a4d364f90742be18964e85bf6b2d88d19960385,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
airbytehq_airbyte__pr-60906__after,283046497,airbytehq/airbyte,2542934986,60906,Human,after,5a4d364f90742be18964e85bf6b2d88d19960385,8509a43faa2ac61a04b8d1de86a6e66979391f1d,5a4d364f90742be18964e85bf6b2d88d19960385,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
vlm-run_vlmrun-hub__pr-82__before,886899801,vlm-run/vlmrun-hub,2315722929,82,Human,before,f5e0ecb672b0f293593803dc4cbc6a937f8c4462,f5e0ecb672b0f293593803dc4cbc6a937f8c4462,4d5d3300cd708ce2db4222ca399e5bc9641b8b20,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
vlm-run_vlmrun-hub__pr-82__after,886899801,vlm-run/vlmrun-hub,2315722929,82,Human,after,4d5d3300cd708ce2db4222ca399e5bc9641b8b20,f5e0ecb672b0f293593803dc4cbc6a937f8c4462,4d5d3300cd708ce2db4222ca399e5bc9641b8b20,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
julep-ai_julep__pr-1264__before,781914762,julep-ai/julep,2400813849,1264,Human,before,c300346a1350ddaace91d4bae8e1ba3da3cf222e,c300346a1350ddaace91d4bae8e1ba3da3cf222e,11a15f15eb61e59fc58e66b529a20b415c206051,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
julep-ai_julep__pr-1264__after,781914762,julep-ai/julep,2400813849,1264,Human,after,11a15f15eb61e59fc58e66b529a20b415c206051,c300346a1350ddaace91d4bae8e1ba3da3cf222e,11a15f15eb61e59fc58e66b529a20b415c206051,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI-tools__pr-285__before,742063678,crewAIInc/crewAI-tools,2480335338,285,Human,before,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
