repo_name,pr_number,group,task_type,repo_language,merge_quarter,changed_kloc,log1p_changed_kloc,stars,log1p_stars,design_name,propensity_ai,exact_stratum,common_support,overlap_weight,support_exclusion_reason
a16z/halmos,539,ai,fix,Python,2025-Q2,0.16,0.14842000511827327,917.0,6.822197390620491,unweighted_full_sample,,fix|Python,True,1.0,
ryokun6/ryos,150,ai,fix,TypeScript,2025-Q2,0.003,0.002995508979798479,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
prebid/Prebid.js,13601,ai,fix,JavaScript,2025-Q3,0.013,0.012916225266546328,1467.0,7.291656209174461,unweighted_full_sample,,fix|JavaScript,True,1.0,
invoke-ai/InvokeAI,8174,ai,fix,TypeScript,2025-Q3,0.022,0.02176149178151269,25600.0,10.150386692204734,unweighted_full_sample,,fix|TypeScript,True,1.0,
3rdIteration/btcrecover,614,ai,fix,Python,2025-Q3,0.018,0.017839918128331,742.0,6.610696044717759,unweighted_full_sample,,fix|Python,True,1.0,
antiwork/shortest,322,ai,fix,TypeScript,2025-Q1,0.009,0.008959741371471904,5179.0,8.55256033525353,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/magentic-ui,70,ai,fix,Python,2025-Q2,0.01,0.009950330853168083,6674.0,8.80612448326845,unweighted_full_sample,,fix|Python,True,1.0,
langfuse/langfuse,7946,ai,fix,TypeScript,2025-Q3,0.091,0.08709470685093376,14483.0,9.580799870885532,unweighted_full_sample,,fix|TypeScript,True,1.0,
mistralai/mistral-common,101,ai,fix,Python,2025-Q2,0.004,0.003992021269537453,771.0,6.648984550024776,unweighted_full_sample,,fix|Python,True,1.0,
onlook-dev/onlook,977,ai,fix,TypeScript,2025-Q1,0.017,0.0168571170664229,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
celestiaorg/celestia-core,2140,ai,fix,Go,2025-Q3,0.093,0.0889262091944015,531.0,6.2766434893416445,unweighted_full_sample,,fix|Go,True,1.0,
elizaOS/eliza,5533,ai,fix,TypeScript,2025-Q3,0.002,0.001998002662673056,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
parse-community/parse-dashboard,2895,ai,fix,JavaScript,2025-Q3,0.044,0.04305948946044697,3773.0,8.235890725928495,unweighted_full_sample,,fix|JavaScript,True,1.0,
mlflow/mlflow,15909,ai,fix,Python,2025-Q2,0.012,0.011928570865273802,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
novuhq/novu,8563,ai,fix,TypeScript,2025-Q2,0.006,0.005982071677547464,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
analogdotnow/Analog,104,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,1079.0,6.984716320118265,unweighted_full_sample,,fix|TypeScript,True,1.0,
marimo-team/marimo,3768,ai,fix,Python,2025-Q1,0.029,0.028587456851912555,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
celestiaorg/celestia-core,1987,ai,fix,Go,2025-Q2,0.003,0.002995508979798479,531.0,6.2766434893416445,unweighted_full_sample,,fix|Go,True,1.0,
ryokun6/ryos,156,ai,fix,TypeScript,2025-Q2,0.004,0.003992021269537453,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
janbjorge/pgqueuer,399,ai,fix,Python,2025-Q2,0.024,0.023716526617316044,1324.0,7.1891677384203225,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/vscode,251154,ai,fix,TypeScript,2025-Q2,0.001,0.0009995003330835331,175171.0,12.073523627360677,unweighted_full_sample,,fix|TypeScript,True,1.0,
langfuse/langfuse,7731,ai,fix,TypeScript,2025-Q3,0.275,0.24294617861038947,14483.0,9.580799870885532,unweighted_full_sample,,fix|TypeScript,True,1.0,
prebid/Prebid.js,13357,ai,fix,JavaScript,2025-Q2,0.017,0.0168571170664229,1467.0,7.291656209174461,unweighted_full_sample,,fix|JavaScript,True,1.0,
langbot-app/LangBot,1421,ai,fix,Python,2025-Q2,0.001,0.0009995003330835331,12782.0,9.455871442168021,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/ApplicationInsights-JS,2597,ai,fix,TypeScript,2025-Q3,0.031,0.030529205034822874,671.0,6.51025834052315,unweighted_full_sample,,fix|TypeScript,True,1.0,
elizaOS/eliza,5537,ai,fix,TypeScript,2025-Q3,0.164,0.15186234930924608,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
gofiber/fiber,3494,ai,fix,Go,2025-Q2,0.056,0.054488185284069734,37269.0,10.525943992473303,unweighted_full_sample,,fix|Go,True,1.0,
airbytehq/airbyte,55709,ai,fix,Python,2025-Q1,0.007,0.006975613736425242,19011.0,9.8528256377339,unweighted_full_sample,,fix|Python,True,1.0,
haydenbleasel/ultracite,176,ai,fix,TypeScript,2025-Q2,0.058,0.05638033343610764,1537.0,7.338238150065589,unweighted_full_sample,,fix|TypeScript,True,1.0,
invoke-ai/InvokeAI,8167,ai,fix,TypeScript,2025-Q3,0.002,0.001998002662673056,25600.0,10.150386692204734,unweighted_full_sample,,fix|TypeScript,True,1.0,
writer/writer-framework,885,ai,fix,Python,2025-Q2,0.007,0.006975613736425242,1414.0,7.254884810077338,unweighted_full_sample,,fix|Python,True,1.0,
tokens-studio/figma-plugin,3362,ai,fix,TypeScript,2025-Q2,0.007,0.006975613736425242,1469.0,7.293017679772782,unweighted_full_sample,,fix|TypeScript,True,1.0,
novuhq/novu,8763,ai,fix,TypeScript,2025-Q3,0.009,0.008959741371471904,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
PromtEngineer/localGPT,848,ai,fix,Python,2025-Q3,0.167,0.15443635330441893,21751.0,9.987460986312307,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/vscode-mssql,19642,ai,fix,TypeScript,2025-Q3,0.002,0.001998002662673056,1718.0,7.449498005382849,unweighted_full_sample,,fix|TypeScript,True,1.0,
ryokun6/ryos,189,ai,fix,TypeScript,2025-Q3,0.025,0.0246926125903715,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
parse-community/parse-dashboard,2916,ai,fix,JavaScript,2025-Q3,0.018,0.017839918128331,3773.0,8.235890725928495,unweighted_full_sample,,fix|JavaScript,True,1.0,
docling-project/docling,1925,ai,fix,Python,2025-Q3,0.004,0.003992021269537453,34981.0,10.462588922467008,unweighted_full_sample,,fix|Python,True,1.0,
crewAIInc/crewAI,2476,ai,fix,Python,2025-Q1,0.471,0.38594244161930047,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
elizaOS/eliza,5572,ai,fix,TypeScript,2025-Q3,0.002,0.001998002662673056,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
gbrayhan/microservices-go,44,ai,fix,Go,2025-Q3,0.016,0.01587334915629015,636.0,6.456769655572163,unweighted_full_sample,,fix|Go,True,1.0,
invoke-ai/InvokeAI,8187,ai,fix,TypeScript,2025-Q3,0.002,0.001998002662673056,25600.0,10.150386692204734,unweighted_full_sample,,fix|TypeScript,True,1.0,
roboflow/inference,1296,ai,fix,Python,2025-Q2,0.018,0.017839918128331,1824.0,7.509335266016592,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/autogen,6797,ai,fix,Python,2025-Q3,0.071,0.06859279146561172,48110.0,10.781266120176918,unweighted_full_sample,,fix|Python,True,1.0,
miurla/morphic,588,ai,fix,TypeScript,2025-Q3,0.001,0.0009995003330835331,7858.0,8.969414650866176,unweighted_full_sample,,fix|TypeScript,True,1.0,
novuhq/novu,8705,ai,fix,TypeScript,2025-Q3,0.028,0.027615167032973367,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
parse-community/parse-dashboard,2891,ai,fix,JavaScript,2025-Q3,0.061,0.05921185963184608,3773.0,8.235890725928495,unweighted_full_sample,,fix|JavaScript,True,1.0,
celestiaorg/celestia-core,2077,ai,fix,Go,2025-Q2,0.16,0.14842000511827327,531.0,6.2766434893416445,unweighted_full_sample,,fix|Go,True,1.0,
marimo-team/marimo,4035,ai,fix,Python,2025-Q1,0.001,0.0009995003330835331,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
ryokun6/ryos,203,ai,fix,TypeScript,2025-Q3,0.004,0.003992021269537453,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
angular-eslint/angular-eslint,2447,ai,fix,TypeScript,2025-Q2,0.229,0.20620083058389777,1737.0,7.460490305825338,unweighted_full_sample,,fix|TypeScript,True,1.0,
elizaOS/eliza,5535,ai,fix,TypeScript,2025-Q3,0.487,0.396760667478018,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
airbytehq/airbyte,58130,ai,fix,Python,2025-Q2,0.016,0.01587334915629015,19011.0,9.8528256377339,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/vscode-pull-request-github,7234,ai,fix,TypeScript,2025-Q3,0.006,0.005982071677547464,2421.0,7.792348924113037,unweighted_full_sample,,fix|TypeScript,True,1.0,
invoke-ai/InvokeAI,8184,ai,fix,TypeScript,2025-Q3,0.096,0.0916671885258238,25600.0,10.150386692204734,unweighted_full_sample,,fix|TypeScript,True,1.0,
prebid/Prebid.js,13333,ai,fix,JavaScript,2025-Q2,0.024,0.023716526617316044,1467.0,7.291656209174461,unweighted_full_sample,,fix|JavaScript,True,1.0,
mlflow/mlflow,16191,ai,fix,Python,2025-Q2,0.009,0.008959741371471904,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
novuhq/novu,8818,ai,fix,TypeScript,2025-Q3,0.006,0.005982071677547464,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
gofiber/fiber,3617,ai,fix,Go,2025-Q3,0.106,0.10074990310014305,37269.0,10.525943992473303,unweighted_full_sample,,fix|Go,True,1.0,
calcom/cal.com,20670,ai,fix,TypeScript,2025-Q2,0.012,0.011928570865273802,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
docling-project/docling,1928,ai,fix,Python,2025-Q3,0.049,0.04783732941416013,34981.0,10.462588922467008,unweighted_full_sample,,fix|Python,True,1.0,
ryokun6/ryos,215,ai,fix,TypeScript,2025-Q3,0.004,0.003992021269537453,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
prebid/Prebid.js,13491,ai,fix,JavaScript,2025-Q3,0.085,0.08157998699242287,1467.0,7.291656209174461,unweighted_full_sample,,fix|JavaScript,True,1.0,
crewAIInc/crewAI,3150,ai,fix,Python,2025-Q3,0.122,0.11511280710050457,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
remotion-dev/remotion,5377,ai,fix,TypeScript,2025-Q2,0.013,0.012916225266546328,23319.0,10.057066640464429,unweighted_full_sample,,fix|TypeScript,True,1.0,
invoke-ai/InvokeAI,8215,ai,fix,TypeScript,2025-Q3,0.18,0.16551443847757338,25600.0,10.150386692204734,unweighted_full_sample,,fix|TypeScript,True,1.0,
commaai/opendbc,2364,ai,fix,Python,2025-Q2,0.002,0.001998002662673056,2457.0,7.80710329012598,unweighted_full_sample,,fix|Python,True,1.0,
elizaOS/eliza,5395,ai,fix,TypeScript,2025-Q3,0.012,0.011928570865273802,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
promptfoo/promptfoo,3187,ai,fix,TypeScript,2025-Q1,0.044,0.04305948946044697,7809.0,8.963160242833732,unweighted_full_sample,,fix|TypeScript,True,1.0,
ryokun6/ryos,209,ai,fix,TypeScript,2025-Q3,0.004,0.003992021269537453,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
PriorLabs/TabPFN,347,ai,fix,Python,2025-Q2,0.008,0.007968169649176874,4181.0,8.338544879988579,unweighted_full_sample,,fix|Python,True,1.0,
mendableai/firecrawl,1880,ai,fix,TypeScript,2025-Q3,0.002,0.001998002662673056,43970.0,10.69128560469541,unweighted_full_sample,,fix|TypeScript,True,1.0,
mlflow/mlflow,16053,ai,fix,Python,2025-Q2,0.054,0.05259245011917058,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
novuhq/novu,8612,ai,fix,TypeScript,2025-Q3,0.165,0.1527210870176639,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
bruin-data/bruin,741,ai,fix,Go,2025-Q2,0.002,0.001998002662673056,962.0,6.870053411798126,unweighted_full_sample,,fix|Go,True,1.0,
mlflow/mlflow,16369,ai,fix,Python,2025-Q2,0.07,0.06765864847381481,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
elizaOS/eliza,5661,ai,fix,TypeScript,2025-Q3,0.007,0.006975613736425242,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
parse-community/parse-dashboard,2909,ai,fix,JavaScript,2025-Q3,0.035,0.0344014267173324,3773.0,8.235890725928495,unweighted_full_sample,,fix|JavaScript,True,1.0,
invoke-ai/InvokeAI,8183,ai,fix,TypeScript,2025-Q3,0.024,0.023716526617316044,25600.0,10.150386692204734,unweighted_full_sample,,fix|TypeScript,True,1.0,
gofiber/fiber,3495,ai,fix,Go,2025-Q2,0.147,0.13714983814723364,37269.0,10.525943992473303,unweighted_full_sample,,fix|Go,True,1.0,
different-ai/note-companion,371,ai,fix,TypeScript,2025-Q1,0.018,0.017839918128331,696.0,6.546785410760524,unweighted_full_sample,,fix|TypeScript,True,1.0,
mlflow/mlflow,16265,ai,fix,Python,2025-Q2,0.003,0.002995508979798479,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
novuhq/novu,8538,ai,fix,TypeScript,2025-Q2,0.213,0.19309662996191307,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
parse-community/parse-dashboard,2890,ai,fix,JavaScript,2025-Q3,0.196,0.17898265552844,3773.0,8.235890725928495,unweighted_full_sample,,fix|JavaScript,True,1.0,
mlflow/mlflow,16221,ai,fix,Python,2025-Q2,0.012,0.011928570865273802,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
ryokun6/ryos,166,ai,fix,TypeScript,2025-Q2,0.027,0.02664193094642118,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
badtuxx/girus-cli,97,ai,fix,Go,2025-Q2,0.002,0.001998002662673056,2054.0,7.628031126930335,unweighted_full_sample,,fix|Go,True,1.0,
tegnike/aituber-kit,411,ai,fix,TypeScript,2025-Q2,0.106,0.10074990310014305,698.0,6.54965074223381,unweighted_full_sample,,fix|TypeScript,True,1.0,
mlflow/mlflow,16014,ai,fix,Python,2025-Q2,0.018,0.017839918128331,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
novuhq/novu,8613,ai,fix,TypeScript,2025-Q3,0.129,0.12133228516752496,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
novuhq/novu,8404,ai,fix,TypeScript,2025-Q2,0.031,0.030529205034822874,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
ryokun6/ryos,16,ai,fix,TypeScript,2025-Q2,0.003,0.002995508979798479,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
different-ai/note-companion,350,ai,fix,TypeScript,2025-Q1,0.005,0.004987541511039074,696.0,6.546785410760524,unweighted_full_sample,,fix|TypeScript,True,1.0,
mendableai/firecrawl,1747,ai,fix,TypeScript,2025-Q3,0.043,0.04210117601863539,43970.0,10.69128560469541,unweighted_full_sample,,fix|TypeScript,True,1.0,
reown-com/appkit,4678,ai,fix,TypeScript,2025-Q3,0.064,0.06203539091945264,5202.0,8.556990661290303,unweighted_full_sample,,fix|TypeScript,True,1.0,
elizaOS/eliza,4663,ai,fix,TypeScript,2025-Q2,0.947,0.6662897263900626,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
antiwork/shortest,323,ai,fix,TypeScript,2025-Q1,0.011,0.010939940038334364,5179.0,8.55256033525353,unweighted_full_sample,,fix|TypeScript,True,1.0,
promptfoo/promptfoo,4388,ai,fix,TypeScript,2025-Q2,0.001,0.0009995003330835331,7809.0,8.963160242833732,unweighted_full_sample,,fix|TypeScript,True,1.0,
jina-ai/node-DeepResearch,9,ai,fix,TypeScript,2025-Q1,0.012,0.011928570865273802,4693.0,8.454040376410969,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,2127,ai,fix,TypeScript,2025-Q2,0.033,0.032467190137501496,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,2206,ai,fix,TypeScript,2025-Q2,0.001,0.0009995003330835331,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
trycompai/comp,657,ai,fix,TypeScript,2025-Q2,0.008,0.007968169649176874,950.0,6.85751406254539,unweighted_full_sample,,fix|TypeScript,True,1.0,
lingodotdev/lingo.dev,766,ai,fix,TypeScript,2025-Q2,0.039,0.03825871211709034,2784.0,7.932003152361385,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode-mssql,19675,ai,fix,TypeScript,2025-Q3,0.002,0.001998002662673056,1718.0,7.449498005382849,unweighted_full_sample,,fix|TypeScript,True,1.0,
calcom/cal.com,20661,ai,fix,TypeScript,2025-Q2,0.013,0.012916225266546328,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
tldraw/tldraw,6210,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,41090.0,10.623544398402931,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/ApplicationInsights-JS,2536,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,671.0,6.51025834052315,unweighted_full_sample,,fix|TypeScript,True,1.0,
pdfme/pdfme,846,ai,fix,TypeScript,2025-Q1,0.033,0.032467190137501496,3389.0,8.128585200374497,unweighted_full_sample,,fix|TypeScript,True,1.0,
gensx-inc/gensx,907,ai,fix,TypeScript,2025-Q3,0.207,0.18813794211539445,504.0,6.22455842927536,unweighted_full_sample,,fix|TypeScript,True,1.0,
haydenbleasel/ultracite,180,ai,fix,TypeScript,2025-Q2,7.135,2.096175740671001,1537.0,7.338238150065589,unweighted_full_sample,,fix|TypeScript,True,1.0,
unsend-dev/unsend,178,ai,fix,TypeScript,2025-Q2,0.014,0.013902905168991422,1787.0,7.488852955733459,unweighted_full_sample,,fix|TypeScript,True,1.0,
novuhq/novu,8491,ai,fix,TypeScript,2025-Q2,0.041,0.04018178963283183,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
remotion-dev/remotion,5410,ai,fix,TypeScript,2025-Q2,0.005,0.004987541511039074,23319.0,10.057066640464429,unweighted_full_sample,,fix|TypeScript,True,1.0,
analogdotnow/Analog,103,ai,fix,TypeScript,2025-Q2,0.014,0.013902905168991422,1079.0,6.984716320118265,unweighted_full_sample,,fix|TypeScript,True,1.0,
ryokun6/ryos,20,ai,fix,TypeScript,2025-Q2,0.033,0.032467190137501496,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode-pull-request-github,7082,ai,fix,TypeScript,2025-Q2,0.008,0.007968169649176874,2421.0,7.792348924113037,unweighted_full_sample,,fix|TypeScript,True,1.0,
angular-eslint/angular-eslint,2441,ai,fix,TypeScript,2025-Q2,0.196,0.17898265552844,1737.0,7.460490305825338,unweighted_full_sample,,fix|TypeScript,True,1.0,
different-ai/note-companion,332,ai,fix,TypeScript,2025-Q1,0.051,0.04974209189481407,696.0,6.546785410760524,unweighted_full_sample,,fix|TypeScript,True,1.0,
tokens-studio/figma-plugin,3390,ai,fix,TypeScript,2025-Q2,0.048,0.04688358589885042,1469.0,7.293017679772782,unweighted_full_sample,,fix|TypeScript,True,1.0,
miurla/morphic,532,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,7858.0,8.969414650866176,unweighted_full_sample,,fix|TypeScript,True,1.0,
gtg922r/obsidian-numerals,100,ai,fix,TypeScript,2025-Q2,0.007,0.006975613736425242,520.0,6.255750041753367,unweighted_full_sample,,fix|TypeScript,True,1.0,
openai/openai-agents-js,93,ai,fix,TypeScript,2025-Q2,0.103,0.09803374027136541,925.0,6.8308742346461795,unweighted_full_sample,,fix|TypeScript,True,1.0,
cornerstonejs/cornerstone3D,1999,ai,fix,TypeScript,2025-Q2,0.023,0.02273948696948943,773.0,6.651571873589727,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/ApplicationInsights-JS,2579,ai,fix,TypeScript,2025-Q2,0.064,0.06203539091945264,671.0,6.51025834052315,unweighted_full_sample,,fix|TypeScript,True,1.0,
elixir-lsp/vscode-elixir-ls,466,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,571.0,6.349138991379798,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode-pull-request-github,7216,ai,fix,TypeScript,2025-Q3,0.007,0.006975613736425242,2421.0,7.792348924113037,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,772,ai,fix,TypeScript,2025-Q1,0.018,0.017839918128331,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
OHIF/Viewers,4647,ai,fix,TypeScript,2025-Q1,0.002,0.001998002662673056,3740.0,8.227108234348146,unweighted_full_sample,,fix|TypeScript,True,1.0,
PaloAltoNetworks/docusaurus-openapi-docs,1190,ai,fix,TypeScript,2025-Q3,0.077,0.07417939817425151,937.0,6.843749949006225,unweighted_full_sample,,fix|TypeScript,True,1.0,
remotion-dev/remotion,5408,ai,fix,TypeScript,2025-Q2,0.128,0.12044615307586716,23319.0,10.057066640464429,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode-mssql,19666,ai,fix,TypeScript,2025-Q3,0.004,0.003992021269537453,1718.0,7.449498005382849,unweighted_full_sample,,fix|TypeScript,True,1.0,
trycompai/comp,695,ai,fix,TypeScript,2025-Q2,0.009,0.008959741371471904,950.0,6.85751406254539,unweighted_full_sample,,fix|TypeScript,True,1.0,
calcom/cal.com,20604,ai,fix,TypeScript,2025-Q2,0.021,0.020782539182528505,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
mlflow/mlflow,16196,ai,fix,Python,2025-Q2,0.006,0.005982071677547464,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
mendableai/firecrawl,1547,ai,fix,TypeScript,2025-Q2,0.046,0.044973365642731154,43970.0,10.69128560469541,unweighted_full_sample,,fix|TypeScript,True,1.0,
stanford-crfm/levanter,1052,ai,fix,Python,2025-Q3,0.038,0.037295784743696894,628.0,6.444131256700441,unweighted_full_sample,,fix|Python,True,1.0,
tldraw/tldraw,6213,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,41090.0,10.623544398402931,unweighted_full_sample,,fix|TypeScript,True,1.0,
marimo-team/marimo,3335,ai,fix,Python,2025-Q1,0.082,0.07881118042428978,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
onlook-dev/onlook,1481,ai,feat,TypeScript,2025-Q1,0.034,0.03343477608623739,21192.0,9.961426217456575,unweighted_full_sample,,feat|TypeScript,True,1.0,
goat-sdk/goat,224,ai,feat,TypeScript,2025-Q1,0.148,0.13802129789737466,798.0,6.683360945766275,unweighted_full_sample,,feat|TypeScript,True,1.0,
